PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
8916849,980,2067,2632,2985,3908
8917041,954,2044,2635,2985,3347
8917361,1581,2055,2870,2985,3481
8917489,407,2208,2870,2988,3032
8917617,1659,1971,2870,2988,3728
8917937,100,2290,2860,2985,3014
8918065,639,2044,2962,2985,3974
8918257,1772,2068,2350,2985,3623
8918385,1565,2059,2555,2985,3614
8918513,1007,1967,2746,2988,3020
8919025,1003,2059,2669,2991,3981
8919089,465,1909,2870,2985,3042
8919601,1059,2154,2681,2983,3489
8919793,942,2205,2545,2989,3700
8919985,147,2129,2844,2985,3075
8920113,1212,2104,2806,2989,3117
8920497,399,1881,2331,2988,3787
8920561,1509,1907,2806,2985,3206
8920945,1699,2198,2354,2991,3981
8921841,489,2290,2459,2985,3014
8922289,1591,1969,2440,2991,3835
8922737,468,1971,2624,2986,3728
8922801,1038,2229,2481,2988,3938
8923249,1208,2006,2361,2983,3163
8923505,1507,2087,2374,2985,3848
8923697,1105,2147,2543,2985,3393
8888881,340,2044,2687,2991,3010
8889073,336,2044,2334,2985,3230
8889137,1807,2051,2681,2991,3242
8889201,738,2261,2407,2985,3605
8889585,4,2002,2542,2988,3965
8890097,1566,2169,2756,2994,3909
8879477,455,1949,2807,2989,3126
8850805,628,2067,2680,2985,3672
8850869,628,2065,2680,2985,3672
8850677,321,2016,2526,2988,3100
8850357,1617,2147,2844,2988,3089
8850293,821,2006,2761,2988,3021
8851061,680,1964,2431,2986,3538
8851253,29,2317,2634,2985,3042
8851573,1806,1968,2867,2986,3891
8851829,1055,2229,2326,2988,3101
8852341,1648,1864,2914,2985,3042
8888437,1792,2044,2681,2985,3195
8852533,984,2233,2707,2985,3146
8852597,1028,2195,2680,2988,3032
8853173,862,2153,2675,2991,3641
8853237,493,1995,2815,2988,3020
8854389,1665,1856,2348,2986,3921
8855349,833,2273,2552,2988,3688
8855541,1489,1982,2746,2983,3496
8855669,152,2046,2470,2985,3122
8856565,68,2044,2790,2985,3007
8856757,1100,2066,2816,2991,3610
8856821,1558,2231,2844,2988,3020
8856885,1174,2208,2939,2986,3469
8857141,131,1992,2844,2994,3481
8857205,502,2044,2699,2991,3205
8857269,1242,2044,2395,2985,3458
8857397,1036,2208,2534,2988,3032
8857717,1343,2044,2510,2985,3473
8858229,1386,2044,2802,2985,3432
8858293,424,2044,2968,2985,3055
8858485,1620,2111,2846,2985,3935
8858549,582,2068,2844,2985,3393
8858677,1555,2052,2844,2985,3427
8858741,1786,2076,2844,2985,3257
8858805,524,2164,2560,2986,3742
8858869,534,2051,2844,2985,3501
8858933,96,2316,2844,2985,3981
8858037,588,2044,2802,2985,3491
8859445,1540,2273,2632,2988,3492
8888501,60,2044,2580,2991,3750
8859701,1118,2168,2555,2994,3075
8860789,780,2005,2870,2988,3108
8862069,1628,1930,2870,2988,3057
8862389,1538,2173,2520,2985,3802
8862581,1521,2287,2806,2989,3243
8863285,1806,2267,2867,2986,3891
8863477,836,2068,2867,2985,3806
8863861,1235,2044,2866,2986,3056
8862645,618,2250,2866,2985,3605
8864181,634,2204,2806,2985,3014
8864245,852,2208,2806,2986,3179
8864373,793,2314,2545,2986,3323
8864821,1238,2044,2701,2985,3075
8865205,1503,2068,2890,2991,3614
8866997,959,1832,2905,2985,3278
8867061,34,2046,2395,2991,3456
8867509,850,1956,2410,2988,3804
8868469,878,1971,2345,2985,3014
8868661,581,2208,2462,2989,3555
8868725,1376,1988,2499,2985,3459
8868917,1366,2061,2856,2991,3204
8868981,281,2300,2686,2986,3955
8869045,1521,2258,2806,2985,3243
8869109,990,2055,2806,2985,3922
8869429,1290,1987,2545,2989,3763
8869813,614,2069,2806,2985,3806
8869941,929,2074,2806,2989,3615
8870133,990,2064,2806,2989,3922
8870197,1049,2235,2806,2989,3165
8870325,1520,2056,2806,2989,3242
8870453,53,2054,2545,2989,3543
8870645,1500,2068,2806,2985,3366
8870773,1437,1968,2806,2989,3728
8871349,1516,1894,2806,2989,3619
8871605,942,1975,2545,2989,3700
8872117,1682,2160,2797,2988,3012
8872437,1384,2273,2901,2988,3492
8872693,1590,2171,2966,2983,3231
8872885,634,1919,2806,2989,3014
8873077,990,1928,2806,2985,3922
8873461,675,1907,2867,2985,3556
8873781,969,1930,2866,2986,3591
8873909,634,1833,2806,2989,3014
8874037,990,1937,2806,2985,3314
8874357,1473,2303,2681,2991,3750
8874421,761,2078,2681,2991,3601
8874485,1357,2070,2452,2985,3843
8874613,1508,2044,2952,2985,3250
8874741,74,2044,2681,2991,3072
8874869,280,2210,2440,2988,4001
8874997,74,2044,2484,2991,3894
8875061,317,2044,2687,2991,3868
8875253,1382,2044,2354,2985,3497
8875317,1479,2044,2681,2991,4007
8875381,1297,2059,2681,2985,3684
8875573,290,2044,2402,2985,3497
8875637,312,2044,2681,2985,3297
8875701,1580,2055,2681,2987,3138
8876085,1122,1968,2806,2985,3869
8876277,942,2231,2545,2989,3700
8876405,1340,2044,2652,2985,3903
8876469,476,2266,2494,2989,3936
8876533,24,2044,2977,2985,3464
8876725,24,2044,2977,2985,3775
8878005,215,2273,2718,2988,3492
8878197,1200,2291,2681,2985,3518
8878453,411,2273,2359,2988,3492
8878645,536,1934,2859,2986,3303
8878709,986,1997,2806,2989,3046
8878965,1057,1934,2806,2989,3108
8879925,1184,1964,2806,2989,3965
8880053,1473,2044,2681,2991,3505
8880373,333,2044,2717,2991,3056
8880757,298,2044,2681,2991,3880
8880885,1473,2044,2681,2991,3205
8880501,1792,2044,2681,2991,3379
8880693,1479,2044,2687,2991,3277
8880949,1473,2044,2685,2991,3552
8881269,333,2044,2766,2985,3336
8881333,1479,2044,2681,2991,3234
8881397,1018,2044,2681,2985,3024
8881717,141,2068,2681,2987,3855
8881781,228,2044,2681,2991,3344
8882421,719,2044,2681,2991,3894
8882485,1479,2045,2681,2985,3384
8882549,1134,2044,2681,2985,3464
8882613,92,2044,2408,2991,3893
8882677,312,2044,2681,2985,3884
8882805,317,2044,2681,2991,3118
8882869,1125,2044,2681,2991,3920
8883061,330,2044,2681,2985,3415
8883765,747,1850,2719,2985,3169
8883893,180,1898,2572,2988,3213
8888693,1388,2044,2681,2985,3858
8884277,205,1856,2717,2986,3374
8884341,741,1852,2719,2991,3166
8884725,204,2163,2349,2983,3487
8884981,1361,2163,2358,2988,3487
8885493,182,1966,2500,2985,3972
8885685,236,2273,2719,2988,3971
8885941,1669,1966,2806,2989,3182
8886325,1454,1987,2681,2991,3743
8886773,1432,2044,2681,2991,3075
8886901,1722,2044,2681,2985,3497
8887093,1479,2044,2681,2985,3497
8887157,311,2044,2514,2991,3118
8887349,286,2044,2638,2991,3795
8887541,369,2044,2681,2991,3865
8887797,347,2044,2478,2985,3211
8888245,968,2044,2681,2985,3662
8888309,1639,2044,2681,2985,3738
8890613,1626,1964,2914,2988,3965
8891253,1648,1907,2914,2985,3651
8891317,214,2046,2681,2991,3294
8891509,288,2034,2681,2985,3066
8891573,1445,1965,2681,2988,3407
8891829,171,1852,2681,2991,3994
8892277,266,2273,2730,2988,3144
8894197,1680,2044,2615,2985,3075
8893301,776,2109,2597,2988,3020
8893557,1417,2081,2542,2991,3481
8893621,602,2044,2924,2985,3211
8893813,1604,2044,2924,2985,3857
8894517,216,2044,2478,2985,3250
8894837,345,2044,2681,2991,3456
8895029,250,2075,2712,2991,3201
8895093,305,2044,2681,2985,3256
8895157,327,2044,2638,2985,3974
8895349,1018,2044,2681,2991,3248
8895413,1284,2070,2912,2985,3684
8896245,1399,1898,2460,2985,3014
8896309,1762,2002,2539,2988,3965
8896501,1399,1929,2459,2985,3014
8897269,489,1965,2459,2985,3014
8897333,516,1907,2657,2985,3681
8897653,1024,2198,2437,2991,3624
8898037,1149,2172,2812,2993,3837
8898997,818,2117,2624,2986,3065
8900021,426,2110,2678,2988,3065
8900085,1189,2257,2675,2985,3558
8898805,549,2188,2440,2988,3435
8900213,127,2055,2679,2985,3981
8898869,548,1987,2403,2985,3393
8900341,1008,2044,2813,2985,3362
8900405,418,2076,2675,2991,3931
8899317,1577,2044,2593,2985,3211
8900469,628,2067,2437,2985,3672
8900597,380,2209,2678,2985,3956
8899765,1114,2057,2340,2985,3133
8899829,1724,2044,2324,2985,3256
8901045,759,2067,2918,2985,3614
8901429,1039,2068,2542,2991,3204
8901557,1221,2095,2914,2985,3393
8901685,716,1987,2914,2987,3334
8901877,1169,1971,2914,2988,3113
8901941,1287,2024,2624,2985,3455
8902773,468,1949,2624,2985,3014
8904181,438,1873,2440,2986,3077
8904245,1757,1869,2440,2986,3428
8904309,1011,1949,2756,2988,3631
8904629,468,1958,2624,2985,3014
8905333,468,2319,2624,2985,3014
8905397,896,2051,2624,2991,3501
8905589,1152,2057,2624,2985,3621
8905653,1157,2044,2792,2985,3497
8905845,1480,2044,2792,2985,3298
8906037,1,1967,2847,2988,3020
8906357,1564,2213,2624,2986,3227
8906549,598,2044,2567,2985,3491
8906677,1609,1989,2440,2988,3475
8906741,491,1969,2624,2986,3810
8906805,1724,2044,2341,2985,3055
8906933,814,2078,2756,2991,3763
8907061,943,2083,2440,2988,3147
8907509,494,2106,2440,2983,3706
8907765,1611,2117,2440,2988,3484
8907957,1652,2197,2440,2985,3904
8908085,138,2043,2806,2989,3924
8908149,1295,2042,2806,2989,3135
8908789,535,2108,2665,2988,3015
8908853,397,1907,2624,2988,3042
8909749,892,1928,2624,2991,3191
8909877,889,1881,2403,2986,3787
8910325,468,1964,2624,2986,3014
8910645,468,1894,2624,2985,3619
8910837,504,1927,2403,2986,3054
8910965,470,1929,2624,2985,3888
8911029,479,2099,2624,2986,3572
8911669,491,2150,2624,2986,3810
8911733,894,1970,2624,2986,3235
8911861,1234,1987,2843,2985,3014
8911925,444,2186,2624,2986,3075
8912757,692,2044,2387,2985,3127
8912821,1498,2044,2886,2985,3906
8913077,558,1877,2374,2985,3602
8913205,839,1877,2756,2988,3137
8913397,194,1877,2354,2991,3602
8913461,1425,1877,2361,2983,3602
8913909,569,2043,2624,2985,3691
8914293,633,2027,2679,2985,3691
8914805,696,2027,2436,2985,3691
8914933,760,2043,2681,2985,3691
8915253,259,2037,2744,2983,3131
8915381,240,2108,2571,2988,3015
8915445,240,2108,2571,2983,3015
8915573,534,2056,2844,2985,3673
8915957,115,2044,2347,2985,3256
8916213,1530,2044,2632,2985,3497
8916469,963,2044,2858,2985,3298
8916533,961,2044,2509,2985,3413
8916853,980,2048,2632,2985,3908
8916917,939,2044,2632,2985,3857
8917045,556,2044,2556,2985,3491
8917301,843,1968,2870,2985,3081
8917365,1581,2052,2870,2985,3481
8917557,144,2314,2870,2988,3014
8917621,1154,2208,2870,2988,3958
8917749,1578,2057,2368,2985,3942
8917941,639,2044,2962,2985,3473
8918261,600,2044,2693,2991,3068
8919733,1440,2208,2856,2986,3958
8919989,1798,1965,2866,2985,3064
8920309,260,1971,2571,2985,3101
8920821,302,1989,2681,2987,3373
8921653,489,1964,2459,2988,3014
8921717,1082,1966,2436,2988,3096
8922357,1642,2185,2352,2985,3146
8922485,616,2043,2806,2989,3691
8922677,901,1852,2624,2988,3021
8923061,1365,2185,2979,2988,3236
8923125,1581,2058,2870,2985,3481
8889205,738,2238,2407,2985,3605
8889461,350,2044,2484,2991,3347
8889973,1651,1844,2450,2988,3571
8890037,259,1966,2744,2988,3131
8890739,1664,1844,2597,2986,3113
8850803,1006,2318,2542,2986,3538
8850675,364,2159,2913,2983,3023
8850611,308,2050,2535,2985,3514
8850163,1285,2298,2789,2988,3749
8851251,787,2007,2607,2986,3538
8851571,1806,2309,2867,2986,3891
8852531,984,2203,2707,2985,3146
8852659,1356,2263,2624,2985,3146
8852851,517,2229,2397,2988,3101
8853235,1726,2276,2416,2988,3538
8853683,662,2179,2393,2988,3286
8854003,950,2129,2377,2985,3189
8854131,582,2090,2844,2985,3393
8855155,784,1958,2953,2985,3014
8855283,1072,1930,2875,2988,3591
8855347,170,2016,2874,2988,3227
8855411,391,1860,2928,2986,3492
8855475,391,2273,2941,2986,3492
8855539,722,2046,2401,2985,3371
8855667,502,2046,2802,2991,3456
8855795,69,2046,2928,2985,3752
8856307,1175,2067,2406,2985,3427
8856499,534,2059,2844,2985,3981
8856755,1100,2068,2816,2991,3610
8856883,1174,1971,2939,2986,3469
8857011,69,2044,2928,2985,3738
8857139,534,2308,2844,2988,3377
8857459,538,2044,2693,2991,3056
8857651,1199,1969,2844,2985,3777
8857907,1507,1996,2374,2991,3848
8858227,588,2044,2699,2985,3491
8858419,1003,2051,2669,2991,3981
8858483,1620,2295,2846,2985,3935
8858547,582,2070,2844,2985,3393
8858611,1786,2076,2844,2985,3242
8858803,1199,2321,2844,2985,3777
8859123,1123,2268,2844,2992,3737
8859763,714,2005,2511,2988,3035
8860787,144,1933,2870,2985,3014
8861171,998,1928,2847,2988,3014
8861235,998,1930,2847,2985,3014
8861555,1137,1862,2870,2993,3524
8862451,664,2273,2385,2986,3471
8862579,1521,2204,2806,2989,3243
8863027,1824,2109,2867,2986,3020
8863091,797,2117,2867,2986,3048
8863155,913,1968,2655,2986,3012
8863283,395,1968,2465,2988,3012
8863347,1248,2054,2465,2985,3481
8863539,1248,2051,2465,2985,3481
8863667,797,2110,2866,2985,3065
8863859,910,2056,2866,2985,3996
8864115,990,2157,2806,2985,3922
8864371,387,2304,2462,2986,3912
8864435,1729,2075,2836,2985,3366
8864819,1511,2044,2829,2985,2996
8864883,1238,2044,2701,2985,3744
8865075,1586,2044,2702,2985,3903
8865203,1503,2051,2890,2991,3614
8866995,959,2291,2905,2985,3278
8867059,509,2273,2699,2986,3569
8867315,1682,1965,2797,2988,3012
8868595,427,1968,2856,2986,3912
8868851,990,2150,2806,2989,3922
8868915,1366,2055,2856,2991,3204
8868979,1630,2076,2719,2985,3676
8869107,990,2056,2806,2985,3922
8869747,475,2309,2462,2986,3351
8870195,1049,2267,2806,2989,3165
8870323,1520,2072,2806,2989,3242
8870387,565,2231,2806,2989,3606
8870835,1182,2210,2806,2989,3189
8871155,1553,1925,2545,2989,3447
8871219,1269,1921,2806,2989,3103
8871475,1204,2165,2806,2989,3520
8871667,590,1907,2806,2985,3249
8871795,1034,1929,2867,2986,3191
8872819,1590,1852,2964,2983,3231
8873139,506,2129,2867,2985,3014
8873395,1065,1966,2866,2986,3096
8873715,437,1951,2806,2988,3098
8873779,969,1931,2866,2986,3591
8873971,1528,1842,2806,2989,3524
8874099,361,2044,2429,2991,3796
8874483,1357,2053,2452,2985,3843
8874931,286,2044,2641,2991,3868
8875123,348,2044,2484,2991,3240
8875187,285,2056,2452,2991,3075
8875251,303,2044,2681,2985,3738
8875443,306,2044,2681,2991,3075
8875571,1619,2044,2484,2991,3075
8875699,224,2069,2429,2987,3715
8876403,1340,2044,2652,2985,3228
8876595,595,2056,2806,2989,3615
8876659,595,2077,2806,2989,3615
8876787,24,2044,2977,2985,3451
8877619,335,2046,2638,2991,3894
8877747,175,2273,2879,2986,3477
8878067,1102,1981,2681,2991,3279
8879155,1451,1943,2545,2988,3058
8879731,887,1954,2806,2989,3266
8880051,1040,2044,2719,2991,3118
8880179,290,2044,2402,2991,3075
8880243,340,2044,2681,2985,3318
8880755,1040,2044,2733,2991,3277
8880499,327,2044,2638,2985,3849
8880627,307,2044,2681,2985,3766
8880947,228,2044,2681,2985,3852
8881267,864,2044,2681,2985,3336
8881331,1619,2044,2681,2985,3869
8881395,1339,2044,2681,2991,3394
8881523,968,2044,2685,2991,3867
8881587,252,2044,2687,2991,3867
8881843,254,2044,2967,2985,3744
8882163,1164,2076,2681,2991,3449
8882995,1754,2231,2673,2988,3700
8883251,1094,2291,2681,2991,3703
8883379,746,1844,2681,2991,3939
8883571,222,1849,2681,2985,3075
8883763,747,1864,2719,2985,3169
8883827,222,2131,2664,2988,3983
8884339,741,1856,2719,2991,3166
8884659,1692,2046,2681,2991,3894
8884979,1543,2046,2681,2991,3456
8885171,210,1852,2719,2988,3039
8885427,205,1852,2880,2988,3021
8885875,942,2239,2545,2989,3700
8885939,667,1869,2806,2989,3905
8886707,1639,2044,2681,2985,3127
8887091,1432,2044,2681,2991,3510
8887347,35,2044,2484,2991,3426
8887667,317,2044,2484,2991,3356
8887795,981,2044,2681,2985,3211
8887859,354,2044,2893,2985,3256
8888051,1479,2044,2681,2985,3483
8888243,306,2044,2681,2991,3895
8891379,282,2002,2514,2985,3393
8891507,1708,2129,2452,2985,3843
8891827,171,1856,2681,2991,3994
8892339,1021,2273,2725,2986,3670
8892979,1485,2069,2681,2992,3879
8892595,619,2196,2852,2988,3089
8894387,327,2044,2571,2985,3075
8894451,1052,2044,2888,2991,3966
8893235,1338,2044,2916,2985,3250
8893427,85,2076,2436,2991,3981
8893491,109,2044,2696,2985,3075
8893555,10,1967,2597,2988,3020
8893619,1417,2049,2542,2991,3481
8893811,1462,2057,2542,2991,3806
8895091,174,2044,2883,2985,3974
8895347,348,2044,2681,2985,3903
8895411,216,2044,2681,2985,3497
8896243,1399,1917,2460,2985,3014
8896371,1399,1930,2460,2985,3014
8896563,539,2033,2458,2985,3366
8899955,77,2044,2813,2985,3858
8899059,896,2068,2624,2985,3847
8899251,580,2044,2749,2985,3075
8900403,951,2052,2715,2985,3316
8898931,531,2314,2624,2986,3579
8899379,559,2044,2826,2985,3186
8899635,1559,2086,2584,2986,4005
8899699,73,2044,2325,2985,3250
8900915,698,2069,2619,2985,3075
8899891,1342,2044,2340,2985,3766
8901363,877,2204,2542,2985,3014
8901427,1039,2072,2542,2991,3204
8901491,1039,2070,2825,2991,3621
8901555,1124,2195,2436,2988,3528
8901619,1039,2061,2825,2991,3621
8901683,716,1968,2914,2987,3334
8902643,479,2099,2843,2986,3572
8903347,589,2102,2441,2986,3114
8903539,989,1931,2440,2985,3014
8903731,412,1832,2440,2986,3091
8903795,1011,1888,2440,2988,3631
8903987,1609,1964,2440,2988,3475
8904051,425,2005,2440,2986,3050
8904179,840,2179,2821,2988,3270
8904819,468,1930,2624,2985,3014
8904883,552,1849,2440,2988,3039
8905331,442,2054,2624,2985,3673
8905779,1480,2044,2648,2985,3127
8905971,1056,2068,2624,2985,3338
8906099,440,2051,2848,2985,3014
8906291,537,2051,2624,2986,3922
8906419,438,1977,2756,2986,3732
8907379,1591,2070,2440,2991,3835
8907763,1611,2150,2440,2988,3484
8907955,1652,2150,2440,2985,3904
8908915,1465,2018,2806,2989,3102
8908979,1234,1932,2843,2985,3014
8910003,531,1932,2624,2986,3579
8910067,923,2141,2624,2986,3132
8911731,896,2068,2624,2985,3075
8911795,442,2061,2624,2991,3501
8911923,444,2190,2624,2986,3075
8911987,468,1968,2624,2986,3408
8912243,948,2238,2570,2985,3605
8912691,1232,2206,2861,2986,3956
8912755,646,2068,2861,2991,3159
8913459,1751,1877,2374,2985,3602
8913971,609,2026,2624,2986,3102
8914099,609,2017,2624,2985,3102
8915571,534,2061,2844,2985,3797
8916403,939,2044,2632,2985,3467
8916595,554,2044,2632,2985,3075
8916659,674,2044,2905,2985,3282
8916723,167,2059,2847,2985,3981
8916979,1530,2044,2858,2985,3055
8917299,2,1970,2870,2986,3912
8917363,1581,2054,2870,2985,3481
8917555,144,2184,2870,2988,3014
8917747,1578,1987,2368,2985,3942
8918067,26,2109,2607,2986,3020
8918195,41,2044,2802,2985,3539
8918259,1193,2076,2746,2983,3963
8918323,1321,2044,2902,2985,3003
8918515,1007,2231,2746,2988,3020
8918707,1489,1981,2746,2983,3496
8919283,791,1970,2867,2986,3152
8919539,1059,2154,2681,2983,3174
8919667,1430,2158,2681,2983,3489
8919795,165,2070,2806,2989,3763
8919923,496,1957,2545,2988,3019
8920115,1579,1949,2336,2989,3088
8920179,1099,1862,2465,2983,3087
8920371,1735,2057,2806,2989,3763
8920563,1675,2148,2871,2989,3439
8921075,627,1997,2806,2989,3046
8921779,426,2117,2678,2986,3048
8922675,828,1842,2624,2986,3120
8923059,1076,2053,2861,2985,3922
8923699,748,2258,2345,2985,3393
8889139,1807,1978,2681,2991,3313
8889203,738,2249,2407,2985,3605
8889331,1614,2044,2681,2991,3234
8890099,759,2129,2918,2985,3614
8850919,597,1850,2357,2986,3525
8850855,1006,2056,2542,2986,3538
8888423,57,2044,2958,2991,3920
8850983,162,2070,2440,2991,3763
8851239,416,2055,2330,2991,3846
8851431,1635,2232,2329,2985,3146
8851559,756,2275,2701,2988,3146
8851815,884,1959,2807,2986,3146
8852647,548,2160,2624,2985,3393
8852711,1296,2204,2821,2986,3808
8853031,481,2249,2609,2988,3626
8853159,862,1979,2675,2991,3641
8853735,131,2092,2844,2994,3481
8854375,1665,1844,2348,2986,3921
8854503,1263,1951,2860,2988,3098
8854823,937,2090,2436,2991,3338
8854951,665,1965,2394,2988,3314
8855207,1198,2036,2875,2988,3060
8855911,644,2062,2624,2985,3643
8856039,1284,2089,2912,2985,3684
8856487,1279,2044,2841,2985,3464
8856999,933,2044,2693,2991,3075
8857063,1160,2044,2802,2991,3750
8857127,1641,2044,2881,2991,3148
8857191,502,2044,2693,2991,3350
8857319,502,2044,2802,2991,3920
8857575,131,2050,2844,2994,3481
8857767,588,2044,2902,2985,3491
8858087,1507,2094,2374,2991,3848
8888487,324,2044,2957,2991,3750
8858407,1127,2259,2560,2988,3152
8858471,378,2117,2844,2988,3048
8858599,737,2095,2844,2991,3806
8858663,800,2299,2844,2988,3635
8858855,1127,2257,2560,2988,3152
8858983,147,2051,2844,2985,3075
8859111,1674,2238,2844,2988,3328
8859239,518,1971,2844,2988,3581
8861031,718,1907,2870,2985,3925
8861095,1176,1999,2847,2985,3848
8862119,1628,1907,2870,2988,3650
8862183,1183,2099,2870,2988,3594
8862567,949,2052,2406,2988,3551
8863079,435,1971,2867,2986,3912
8863143,910,2087,2867,2985,3981
8863463,522,2059,2806,2985,3981
8863719,912,2111,2866,2986,3682
8862759,634,2153,2806,2985,3189
8864167,565,1971,2806,2989,3581
8864359,461,1971,2545,2986,3227
8864423,793,2188,2545,2986,3323
8864935,1406,2044,2855,2985,3127
8865639,6,1860,2847,2988,3992
8865895,1794,1927,2939,2988,3054
8866151,406,1934,2406,2986,3115
8866215,706,1837,2406,2988,3214
8866407,970,2179,2699,2985,3871
8866599,1816,1917,2755,2987,3949
8866919,1004,1832,2941,2985,3726
8867047,1450,2273,2928,2988,3933
8867111,524,2039,2560,2988,3258
8867175,1428,2322,2560,2988,3035
8867431,1490,1951,2844,2988,3098
8867623,1430,2154,2681,2983,3216
8867943,1778,2147,2844,2988,3307
8868455,1792,2044,2484,2991,3894
8868583,427,2302,2856,2983,3190
8868839,634,2116,2806,2989,3014
8868903,1442,2076,2856,2991,3543
8868967,1429,2044,2681,2991,3755
8869095,243,2044,2681,2991,3072
8869159,1161,2044,2488,2985,3298
8869223,1541,2314,2681,2985,3014
8869287,219,2057,2747,2986,3133
8869415,1290,2056,2545,2989,3763
8869543,520,2006,2806,2985,3306
8869735,475,1971,2462,2986,3351
8869927,1598,2257,2642,2989,3365
8869991,1465,2071,2806,2989,3102
8870247,522,2056,2806,2985,3981
8870311,990,2307,2806,2989,3922
8870695,520,1971,2806,2985,3221
8870823,873,2068,2545,2986,3623
8870951,1005,1937,2806,2989,3891
8871143,1387,1937,2806,2989,3115
8871207,1553,1934,2545,2989,3447
8871399,520,1905,2806,2989,3153
8871591,911,1844,2867,2986,3036
8871783,969,2322,2866,2986,3591
8872039,789,2005,2560,2988,3035
8872231,947,1856,2665,2988,3921
8872295,837,1844,2867,2986,3113
8872679,1590,2120,2966,2983,3369
8872743,1590,2128,2966,2983,3369
8872871,634,1927,2806,2989,3014
8873191,543,1907,2866,2986,3627
8873447,1756,1966,2867,2988,3100
8873831,1494,1946,2545,2988,3741
8873895,1806,1937,2867,2986,3891
8874087,1479,2044,2681,2991,3895
8874151,777,2109,2856,2988,3020
8874279,305,2044,2681,2991,3966
8874727,1692,2044,2681,2991,3072
8874791,257,1968,2484,2985,3092
8874919,1125,2044,2681,2991,3894
8875047,174,2044,2719,2991,3511
8875175,1473,2044,2681,2991,3354
8875303,1379,2044,2595,2991,3894
8875367,1492,2044,2681,2991,3068
8875431,1479,2044,2681,2991,3068
8875559,1125,2044,2681,2991,3118
8875623,1479,2044,2681,2985,3297
8875687,1069,2044,2681,2991,3795
8875751,178,2109,2775,2988,3020
8875815,315,2072,2681,2991,3942
8876007,361,2044,2429,2985,3903
8876583,595,2066,2806,2989,3615
8876711,123,1988,2606,2989,3615
8876903,43,2044,2359,2985,3968
8878375,866,1898,2806,2989,3063
8878631,1391,1951,2547,2988,3098
8878823,990,2016,2806,2989,3922
8878951,634,2157,2806,2989,3189
8879207,926,1851,2545,2989,3612
8879271,1225,1943,2545,2986,3588
8879399,413,1869,2806,2989,3730
8880039,1479,2044,2717,2991,3505
8880167,369,2044,2681,2991,3390
8880359,220,2044,2681,2991,3056
8880807,1125,2044,2681,2985,3265
8880423,317,2044,2681,2985,3193
8880551,848,2056,2681,2991,3630
8880679,333,2044,2717,2991,3634
8880999,1479,2044,2681,2991,3760
8881127,169,2044,2681,2985,3775
8881383,1429,2044,2681,2985,3024
8881447,84,2044,2681,2985,4000
8881511,1381,2044,2741,2991,3356
8881575,342,2044,2349,2985,2996
8881639,301,2044,2681,2985,3075
8881767,1479,2044,2681,2991,3704
8882023,719,2044,2685,2985,3744
8882151,1079,2044,2681,2985,3211
8882279,354,2044,2958,2985,3211
8882343,1353,2044,2681,2991,3920
8882535,12,2076,2681,2987,3529
8882599,1491,2044,2638,2991,3987
8882727,1150,2044,2408,2985,3926
8882855,323,2044,2645,2991,3072
8882919,273,1968,2681,2988,3081
8882983,1754,2233,2673,2988,3700
8883047,1754,2186,2673,2988,3700
8883111,106,2044,2681,2985,3497
8883175,1479,2044,2681,2985,3298
8883495,983,1832,2681,2985,3870
8883623,319,2046,2426,2991,3294
8883751,1339,2046,2484,2991,3467
8883943,1819,2273,2736,2988,3784
8884007,307,2121,2681,2985,3842
8884071,875,2046,2681,2991,3294
8884711,830,2273,2571,2988,3547
8884967,1173,2274,2384,2988,3992
8885095,782,2131,2719,2986,3026
8885607,188,1965,2695,2988,3012
8885735,342,2046,2917,2991,3119
8885863,942,2147,2545,2989,3700
8885927,660,2274,2806,2989,3992
8885991,585,1907,2545,2989,3999
8886311,244,2068,2878,2985,3614
8886439,847,2282,2830,2988,3185
8886503,847,2206,2830,2988,3185
8886631,719,2044,2681,2991,3645
8886951,1381,2044,2741,2991,3645
8887079,1639,2044,2681,2985,3298
8887143,197,2202,2455,2983,3696
8887207,1670,2055,2735,2985,3136
8887335,875,2044,2681,2985,3080
8887399,1479,2044,2484,2991,3343
8887527,333,2044,2681,2985,3771
8887591,345,2044,2473,2991,3930
8887655,1792,2044,2681,2985,3075
8887783,1551,2044,2681,2985,3196
8887847,42,2044,2681,2991,3930
8887911,1670,1978,2681,2985,3718
8887975,1485,2056,2681,2992,3879
8888039,312,2044,2681,2985,3322
8888103,725,2044,2638,2991,3791
8888167,1389,2044,2687,2991,3791
8888359,367,2044,2433,2985,3450
8890151,925,2273,2527,2988,3471
8891111,1091,1844,2704,2986,3113
8891239,1006,1844,2542,2986,3538
8891303,477,2273,2924,2993,3547
8891367,202,2169,2402,2993,3799
8891495,298,2046,2681,2985,3869
8891623,1374,2046,2681,2985,3294
8892071,222,1856,2664,2983,3075
8892135,783,2273,2559,2988,3707
8892199,847,1962,2830,2988,3185
8892263,268,1965,2681,2988,3064
8892327,847,2147,2830,2988,3185
8892583,1093,2231,2852,2988,3020
8894119,74,2044,2484,2991,3930
8894183,303,2044,2580,2985,3491
8894375,1479,2044,2681,2985,3075
8894439,140,2044,2443,2985,3450
8893223,1039,2055,2542,2991,3204
8893287,1417,2049,2436,2988,3481
