PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
264479001001,15,73,28,233,219,20,261
264543001001,20,1160,118,33,33,35,307
258143001001,23,1102,34,102,173,28,648
258655001001,1,211,84,52,221,20,400
258783001001,1,245,34,20,20,15,321
258911001001,1,1138,20,110,251,20,318
258975001001,13,1380,106,24,314,50,175
259103001001,1,1198,34,121,114,20,475
260255001001,8,606,20,205,63,33,575
260511001001,10,1510,20,87,212,50,94
262303001001,13,1357,21,27,67,46,223
262623001001,13,520,20,263,303,54,495
264671001001,22,834,114,265,275,20,154
264991001001,10,1528,20,131,137,53,533
265695001001,24,440,82,202,211,20,633
265759001001,11,1106,100,319,338,33,593
266143001001,14,1554,20,16,108,20,238
266399001001,20,1170,20,113,322,16,424
266783001001,20,647,20,272,272,33,575
258015001001,3,643,100,109,252,20,528
257183001001,7,34,54,25,326,57,463
257439001001,7,862,34,170,178,37,319
257887001001,8,385,28,9,10,20,81
260063001001,23,47,20,314,127,1,395
261151001001,14,1396,114,213,202,50,413
261343001001,23,329,57,265,135,30,477
261407001001,10,829,57,265,288,50,41
261471001001,23,731,20,261,162,53,124
261535001001,10,600,26,70,120,50,232
261599001001,23,459,82,48,49,7,42
262047001001,23,1520,20,265,321,20,484
262111001001,6,669,20,265,199,20,154
263263001001,6,288,34,109,114,20,475
263647001001,10,682,20,126,272,20,495
263711001001,15,423,110,76,335,20,32
264607001001,13,1150,20,263,332,20,615
265183001001,5,254,34,324,345,20,475
265311001001,18,205,20,212,115,20,318
265375001001,21,1473,34,191,202,56,47
265439001001,21,770,83,212,221,18,85
265631001001,21,862,34,212,221,44,391
257173001001,7,1019,108,265,96,50,54
257557001001,14,1300,34,190,258,20,406
259541001001,15,1384,34,107,160,20,475
259733001001,23,1234,37,212,146,13,634
260949001001,23,325,57,51,288,30,88
261013001001,10,178,20,265,275,43,176
262741001001,14,1020,118,79,267,11,217
262933001001,2,781,34,24,221,33,519
263061001001,0,1295,18,42,283,35,603
264213001001,22,1014,20,103,107,20,615
258005001001,25,1354,28,278,139,20,350
258453001001,1,32,34,271,194,20,206
258581001001,1,74,84,37,202,20,188
258709001001,13,93,20,150,86,33,516
258965001001,5,288,34,109,114,20,53
259157001001,13,330,11,227,235,25,4
260565001001,18,1115,34,109,114,27,143
262421001001,13,480,20,171,226,33,95
264981001001,20,1444,98,324,345,20,364
265365001001,18,1303,127,145,93,15,474
265685001001,25,643,34,109,151,20,524
266325001001,14,529,20,263,303,20,459
266389001001,11,683,20,261,272,33,95
257301001001,12,325,57,265,288,50,246
257429001001,8,47,20,135,127,1,395
257493001001,10,105,84,170,178,15,421
257685001001,18,41,34,170,178,48,475
259797001001,23,947,20,261,330,20,56
260053001001,2,442,42,169,177,20,93
261077001001,14,1216,34,109,114,37,53
261333001001,23,329,57,265,288,25,491
261461001001,17,906,20,113,118,53,124
261525001001,10,840,26,7,120,50,84
261653001001,23,1161,1,224,272,50,536
261781001001,13,1478,115,5,5,57,378
261845001001,13,480,20,171,304,20,152
262037001001,23,1520,115,276,275,20,484
262101001001,10,1149,20,191,257,20,353
262165001001,23,436,20,265,199,63,440
263125001001,23,963,34,285,114,20,475
263189001001,15,643,34,109,114,20,541
263701001001,15,562,18,157,165,8,141
264597001001,13,633,20,263,303,21,419
264661001001,21,993,34,191,202,13,38
265237001001,10,1438,20,249,319,20,318
265301001001,16,466,34,170,178,20,406
265429001001,4,642,20,173,181,20,318
265621001001,21,209,34,191,91,20,130
266069001001,25,607,20,69,303,33,60
257570001001,14,1017,20,162,178,53,124
257762001001,11,90,44,139,94,20,140
259682001001,23,710,42,19,272,20,66
261026001001,10,922,20,42,44,16,353
262690001001,14,371,82,24,202,15,278
262754001001,14,936,34,273,221,20,39
262882001001,5,288,34,24,114,2,244
262946001001,14,1080,34,24,145,20,45
263010001001,10,755,20,11,166,20,353
263074001001,0,1520,20,265,51,20,484
264354001001,3,1372,20,151,157,20,205
257250001001,25,1150,20,263,303,43,323
258082001001,7,415,98,273,258,20,651
258466001001,1,781,34,238,283,20,53
258530001001,20,209,34,92,94,20,517
258658001001,1,215,84,271,283,4,400
258722001001,1,738,34,271,235,20,294
258978001001,22,209,110,170,178,25,324
259042001001,6,1138,20,203,212,20,318
259106001001,2,1080,34,109,114,13,321
260258001001,8,606,20,64,139,53,620
260514001001,4,259,81,324,345,48,371
260706001001,14,687,34,57,58,13,72
262242001001,13,1313,18,163,304,35,177
262562001001,13,608,26,152,304,50,84
262626001001,13,1241,20,263,303,15,353
264418001001,15,804,28,9,10,54,639
264674001001,0,837,44,11,76,20,525
265698001001,3,761,100,329,350,30,460
262306001001,4,8,20,183,193,20,615
257314001001,23,850,29,265,340,20,613
257506001001,18,643,34,109,114,48,321
257634001001,23,288,34,109,176,13,143
258402001001,22,1226,42,41,43,50,578
259746001001,10,124,6,48,309,50,194
259810001001,23,166,18,55,234,20,32
260002001001,23,1238,82,169,177,35,531
260066001001,23,47,20,240,81,20,318
260130001001,8,47,20,159,127,24,409
261346001001,23,329,57,265,34,50,494
261538001001,8,801,20,117,121,33,237
261730001001,10,731,20,245,272,53,124
261922001001,9,244,18,278,289,20,32
262114001001,23,178,20,265,275,10,134
262178001001,23,839,20,189,334,20,554
263330001001,18,678,82,177,186,42,161
263650001001,6,947,20,261,272,20,56
265186001001,23,1114,34,109,253,20,475
265250001001,10,1106,81,318,345,20,425
265314001001,3,988,26,328,349,50,84
265378001001,21,692,74,191,176,20,390
265506001001,21,1017,20,15,39,20,56
265570001001,23,1560,115,212,221,20,197
257584001001,14,98,114,191,140,50,413
259696001001,12,3,18,316,335,35,603
261872001001,11,1439,106,295,94,50,175
262832001001,14,254,34,24,303,20,406
263920001001,15,509,20,64,309,20,318
264048001001,15,907,126,315,138,20,368
264368001001,15,1014,115,64,63,59,615
264432001001,6,1370,18,33,33,50,51
264496001001,5,574,20,300,318,20,318
257264001001,25,1159,20,263,32,20,484
258480001001,1,66,84,191,202,19,166
258544001001,13,757,15,71,281,18,33
258800001001,1,258,42,92,94,54,327
260592001001,18,1303,127,91,22,15,585
262320001001,13,1070,20,330,351,62,131
262512001001,13,753,20,12,303,20,433
262640001001,13,867,42,210,184,57,336
265776001001,5,1106,100,329,350,33,488
257200001001,7,834,20,265,334,20,176
257712001001,7,118,18,41,43,49,170
257968001001,25,1318,59,261,272,33,112
258416001001,7,702,10,71,145,20,526
259760001001,10,1175,28,113,118,41,173
260080001001,4,47,20,104,94,33,467
260144001001,12,47,87,240,127,20,250
260208001001,5,265,44,225,234,20,525
260272001001,20,1111,81,100,112,20,225
260400001001,10,1353,34,316,335,61,72
261168001001,19,391,26,24,221,50,84
261424001001,23,326,57,265,74,50,41
262128001001,15,325,57,277,288,50,184
263216001001,10,1102,42,100,106,20,66
263344001001,18,730,34,170,222,20,524
263856001001,10,1272,28,9,247,57,550
265456001001,21,63,10,191,202,43,526
259610001001,10,1272,28,261,77,20,332
260954001001,5,325,57,277,288,50,73
261914001001,24,103,115,191,310,20,166
262746001001,21,288,34,24,114,20,475
262938001001,12,1157,34,24,202,13,72
264346001001,15,819,20,77,200,20,318
264410001001,15,818,20,196,303,20,250
257242001001,25,1159,20,263,303,37,108
258138001001,23,546,20,242,314,33,377
258522001001,22,1458,115,212,221,20,390
258586001001,13,74,20,77,178,20,56
259162001001,6,903,11,175,184,11,201
260506001001,10,1106,81,2,215,53,328
260570001001,18,1138,20,324,349,33,239
262490001001,13,1322,31,261,272,23,79
264666001001,18,891,20,189,199,20,514
266138001001,17,1554,20,14,108,33,358
266330001001,2,1150,20,34,303,20,189
257306001001,23,325,57,265,312,50,17
257626001001,23,437,82,192,211,20,567
257690001001,18,1198,34,109,85,13,143
257818001001,16,145,110,265,275,25,324
257946001001,16,1567,84,12,9,20,623
261082001001,14,1290,34,109,325,13,321
261210001001,14,1502,42,24,290,62,25
261594001001,10,75,81,15,125,33,225
261786001001,13,1097,34,276,301,30,143
263258001001,10,288,34,109,114,26,555
263770001001,15,1128,82,304,208,20,589
264730001001,13,1357,29,252,95,50,59
264794001001,13,851,11,55,56,58,201
257571001001,14,410,115,212,260,20,272
259555001001,25,1537,34,157,165,19,262
260963001001,13,325,57,277,288,30,542
262691001001,14,1157,34,278,178,20,156
262883001001,14,564,34,24,9,2,244
262947001001,14,85,34,190,138,20,596
263011001001,15,1009,79,11,13,11,11
264035001001,15,1035,20,284,247,20,176
264291001001,15,807,20,40,200,20,176
264355001001,15,1331,20,237,164,20,205
258147001001,22,217,42,25,61,20,286
258531001001,1,1362,84,20,221,20,400
258659001001,5,781,34,271,283,20,200
258851001001,5,1279,34,289,304,20,444
259107001001,11,345,34,212,221,21,391
259171001001,22,781,34,15,125,20,200
260259001001,10,606,20,64,63,20,110
262499001001,13,633,20,246,303,20,429
262627001001,3,1241,20,263,303,20,148
264931001001,13,1001,34,5,305,13,321
264995001001,6,664,81,36,38,20,225
265699001001,3,1128,82,143,211,20,442
266595001001,17,1378,20,240,127,37,395
257315001001,23,855,20,265,199,41,318
257379001001,23,1344,34,169,177,53,391
257443001001,8,74,84,315,332,20,188
257507001001,18,1115,34,11,114,13,321
257827001001,17,341,102,48,49,50,46
259811001001,23,132,11,272,99,20,4
260067001001,16,47,20,240,127,20,619
260131001001,8,47,20,240,281,33,358
260195001001,8,47,20,209,127,20,650
261091001001,14,1237,34,152,114,20,475
261347001001,23,329,57,265,288,34,266
261411001001,13,829,57,265,288,30,455
261475001001,23,776,20,118,272,20,105
261795001001,13,1180,34,102,62,20,555
261859001001,13,1171,20,330,351,9,176
263139001001,10,292,66,132,130,20,117
263331001001,18,1546,126,284,187,25,420
263651001001,24,1272,28,9,10,48,133
264611001001,13,582,20,113,10,20,443
265315001001,18,988,26,301,119,50,84
265443001001,8,394,83,212,221,20,355
257082001001,7,702,10,129,309,20,526
257530001001,14,885,20,173,293,20,318
257594001001,18,1392,20,95,74,20,419
257786001001,24,862,110,92,347,37,319
259258001001,13,611,20,28,5,20,92
259706001001,23,875,34,165,173,42,648
261882001001,11,51,83,92,94,14,388
262778001001,14,1403,42,296,221,20,98
262970001001,12,288,34,268,114,20,596
264058001001,6,340,15,24,23,20,122
264186001001,15,1074,20,101,152,20,152
264314001001,6,857,20,235,243,20,176
264890001001,11,112,48,269,49,20,1
266362001001,2,1336,20,83,303,20,443
258106001001,23,1564,110,113,303,49,391
258170001001,23,136,62,103,255,0,551
258234001001,23,934,18,196,192,20,32
258298001001,1,205,20,203,64,20,318
258554001001,19,1475,42,289,304,1,193
258682001001,13,898,18,33,289,35,141
258746001001,1,1392,20,74,74,19,419
262394001001,13,913,20,134,138,20,514
258490001001,1,1542,84,114,202,20,111
257658001001,10,1510,20,229,212,50,94
258426001001,7,697,126,212,221,33,51
260026001001,8,47,20,75,89,33,575
260218001001,10,1375,82,48,49,22,312
261114001001,7,348,60,24,202,50,18
261370001001,7,329,57,265,288,59,490
261754001001,20,1073,20,113,118,19,414
262010001001,23,329,57,147,288,30,542
263098001001,23,1306,82,77,211,20,605
263226001001,10,730,34,170,169,33,519
263290001001,18,292,34,301,319,46,321
263738001001,15,1111,21,100,112,14,223
264762001001,13,1073,20,291,118,53,414
265338001001,4,1115,34,109,114,20,475
257470001001,14,71,34,191,181,20,517
257534001001,10,371,82,191,202,50,278
259646001001,23,411,110,222,192,35,372
259710001001,10,364,42,212,221,50,579
260990001001,23,436,20,189,199,51,440
262974001001,11,1355,34,109,114,20,139
263934001001,15,1572,20,327,147,20,429
264190001001,15,25,131,168,191,20,122
266366001001,2,420,20,263,313,20,23
258046001001,19,1245,20,120,124,4,64
258238001001,25,442,21,212,221,33,598
258302001001,11,205,20,328,349,20,318
258558001001,13,1410,126,163,281,25,420
259134001001,13,1182,11,312,1,20,4
260478001001,22,1198,34,109,114,13,143
260542001001,10,497,18,310,39,35,177
260798001001,2,1279,34,170,178,20,200
262334001001,12,1128,28,214,224,3,430
262654001001,13,1475,54,289,304,22,608
264958001001,13,1153,34,109,33,13,143
265150001001,20,1524,20,87,82,53,124
265662001001,25,288,34,109,205,20,555
265726001001,3,1588,44,247,226,20,545
257278001001,23,329,57,265,288,49,455
257598001001,3,1306,82,202,259,20,605
257726001001,7,1280,34,41,348,20,45
258430001001,7,178,20,274,285,44,242
259774001001,12,467,20,223,233,20,318
260414001001,6,565,81,310,328,13,548
261182001001,14,1015,20,24,194,33,377
261374001001,13,329,57,265,288,30,542
261438001001,23,952,20,11,121,20,154
262014001001,23,329,57,78,288,50,41
262078001001,6,1430,20,265,275,20,176
262206001001,10,838,20,265,166,20,353
263230001001,10,1344,34,170,178,0,391
263870001001,10,219,21,138,272,46,223
264574001001,13,520,20,272,303,20,23
264638001001,7,398,9,148,154,13,34
264766001001,13,958,20,113,118,28,377
264830001001,13,539,26,279,338,50,84
265278001001,10,202,11,76,110,11,201
265342001001,1,678,82,211,324,20,161
265534001001,20,862,34,233,96,37,319
257112001001,7,1106,100,251,350,33,393
257176001001,7,318,82,172,49,50,31
257560001001,14,1080,34,109,15,20,406
257752001001,11,63,47,0,94,20,526
259288001001,13,972,34,22,327,33,519
259480001001,15,380,82,235,211,53,411
261016001001,5,17,20,265,275,20,426
262872001001,14,439,21,24,173,20,145
262936001001,17,133,26,24,319,50,441
263000001001,3,246,42,42,44,50,369
264024001001,6,1107,28,212,221,13,178
264152001001,2,291,34,4,3,20,156
264472001001,15,1041,81,46,165,20,225
264536001001,10,1117,56,252,262,55,150
258008001001,25,678,82,322,211,20,247
258264001001,23,150,28,315,194,46,523
258584001001,1,1138,20,328,77,20,318
258712001001,1,54,34,92,94,57,101
258968001001,7,345,34,212,221,20,139
259160001001,13,552,106,55,56,28,149
262488001001,13,582,20,113,118,0,439
262680001001,13,539,26,15,125,10,232
264664001001,0,460,42,42,44,11,369
264920001001,13,527,34,5,5,0,249
266648001001,17,1554,20,240,334,33,516
257432001001,8,47,20,240,127,8,361
257688001001,18,535,81,177,186,25,225
258328001001,13,1605,104,203,212,44,626
260376001001,10,1330,20,7,120,33,95
261080001001,12,254,34,324,345,13,321
261144001001,14,1557,26,24,221,48,84
261208001001,14,1172,34,24,56,21,249
261336001001,9,329,57,265,288,30,600
261656001001,23,1338,115,14,272,20,146
261720001001,10,1326,110,157,32,35,279
262168001001,23,399,20,265,44,40,404
263128001001,23,288,34,109,114,19,475
263192001001,10,1216,34,109,114,0,555
263768001001,15,418,82,202,211,40,468
265176001001,4,1299,34,45,258,20,406
265240001001,10,1424,20,126,319,50,94
265432001001,6,93,20,15,125,33,516
265496001001,5,770,20,212,221,20,619
259279001001,13,614,20,309,327,39,470
259599001001,10,1322,21,261,138,33,598
259663001001,23,150,28,315,333,28,367
259727001001,23,150,28,315,75,20,81
262799001001,14,990,34,24,255,20,200
262991001001,24,1125,18,42,44,35,603
263951001001,15,150,28,315,333,63,428
264015001001,15,120,18,93,95,50,192
264207001001,0,345,34,212,221,13,143
264399001001,15,463,20,139,145,51,148
264527001001,10,1307,21,245,272,33,598
266447001001,17,1554,20,16,196,53,620
258191001001,23,1322,28,9,203,20,547
258255001001,23,76,61,92,154,20,87
258703001001,13,1219,28,297,267,13,428
259087001001,19,1438,20,328,151,39,248
260495001001,12,1359,81,308,224,48,371
262607001001,13,753,20,263,303,47,424
265679001001,25,678,82,202,211,38,161
257935001001,10,1469,18,163,170,39,198
259791001001,23,742,20,113,86,33,219
260111001001,8,47,20,104,307,36,330
260239001001,10,700,29,48,342,20,613
260431001001,10,40,18,15,16,57,170
261711001001,10,1618,18,253,118,35,279
261775001001,25,478,34,309,327,20,156
261967001001,10,544,21,265,148,13,643
263119001001,23,1290,34,109,114,60,475
263183001001,10,1115,34,119,114,19,262
263503001001,13,1206,42,157,165,50,296
263823001001,10,1573,26,116,120,9,232
264655001001,13,928,110,209,58,35,192
264783001001,4,505,20,261,272,16,470
265423001001,21,770,115,212,221,6,124
266191001001,20,505,20,261,272,38,248
257108001001,7,1413,126,265,75,35,177
257748001001,11,1579,83,92,94,29,446
259668001001,23,880,18,261,204,55,524
262932001001,22,1157,34,24,221,33,519
263060001001,0,1220,18,42,34,20,524
264084001001,15,1057,20,190,42,20,105
264404001001,15,306,101,261,134,61,448
266452001001,17,1554,20,16,108,27,291
257236001001,25,1229,20,263,119,20,265
257556001001,14,1203,26,323,319,50,84
258132001001,23,423,110,42,335,20,32
258452001001,1,71,34,92,94,50,517
258644001001,1,286,110,315,114,37,382
258836001001,17,1494,28,49,50,15,638
258964001001,1,643,34,109,219,13,143
260756001001,6,6,110,47,48,10,285
262356001001,13,554,34,102,237,13,321
264916001001,9,1131,20,285,296,20,189
265684001001,25,963,34,109,160,20,541
265748001001,7,662,47,229,222,20,651
260500001001,12,988,26,57,151,50,84
257428001001,8,47,20,240,221,20,148
259924001001,10,1368,18,205,272,20,524
260116001001,8,47,20,104,77,60,650
261204001001,14,978,34,24,329,13,38
261396001001,23,23,57,265,288,62,14
262164001001,20,544,0,265,275,35,83
264596001001,13,1316,51,263,303,50,429
264724001001,13,1163,20,97,21,20,40
265236001001,10,695,26,145,151,54,84
265300001001,10,466,34,219,140,20,406
265620001001,21,1473,34,213,213,20,47
257761001001,14,1579,83,92,94,50,300
259617001001,10,682,20,112,272,20,176
260961001001,23,325,57,277,0,50,171
262689001001,14,718,37,24,137,50,71
262753001001,14,114,115,228,221,20,355
262881001001,1,1113,34,24,74,20,265
263073001001,0,560,34,265,275,29,406
264289001001,15,704,20,220,231,54,512
258209001001,23,295,18,81,328,35,279
258721001001,24,1138,20,145,151,20,318
258849001001,13,928,18,119,218,35,532
259105001001,1,1290,34,109,114,22,475
260257001001,8,606,20,64,63,0,650
260833001001,6,1448,26,170,178,15,84
262241001001,13,481,34,154,160,11,72
262497001001,13,633,20,138,303,20,40
264673001001,0,952,20,11,161,20,154
257185001001,4,1523,18,212,221,35,186
257313001001,22,325,57,265,288,30,508
257377001001,3,442,21,169,177,33,598
257441001001,8,47,20,321,48,36,330
257633001001,23,1198,34,83,114,13,321
259809001001,23,614,20,165,173,2,470
261793001001,22,243,34,165,173,20,555
261985001001,2,850,0,265,275,35,83
263521001001,15,443,18,113,118,19,51
265249001001,10,1294,65,284,267,45,576
266081001001,25,607,20,277,303,20,443
257124001001,2,0,37,265,275,50,159
260964001001,23,325,57,277,203,32,283
261028001001,10,838,20,191,44,20,353
262884001001,14,1577,34,272,221,13,196
263012001001,10,1252,20,208,15,20,353
263908001001,15,907,42,311,333,20,368
264292001001,15,928,110,129,135,7,177
264356001001,15,272,34,169,61,2,244
264420001001,23,804,28,9,10,48,580
264548001001,10,859,37,261,272,26,634
257572001001,12,1625,7,212,221,35,83
258084001001,19,1216,34,109,114,13,321
258276001001,23,1440,127,55,351,18,652
258532001001,1,228,34,255,221,21,391
258852001001,13,1322,29,9,270,13,185
259044001001,1,330,11,302,23,11,201
259172001001,15,539,117,15,125,50,84
260260001001,15,606,20,64,63,1,395
260580001001,18,212,34,109,114,34,321
262244001001,13,302,34,154,160,57,362
264676001001,10,1194,44,23,55,20,160
265700001001,3,761,100,329,214,33,488
257380001001,23,1238,82,219,204,50,43
257444001001,8,47,20,243,77,33,575
257508001001,18,288,34,269,114,13,321
257636001001,23,990,34,171,114,13,143
258404001001,22,187,28,41,43,20,370
259812001001,23,998,123,204,175,50,277
259940001001,10,42,16,20,20,21,220
260068001001,23,47,20,240,143,33,358
261156001001,20,1198,34,24,114,13,143
261540001001,21,443,18,113,118,20,32
261604001001,6,390,0,48,49,50,157
261924001001,9,1295,29,42,44,20,370
263204001001,10,1353,34,2,328,13,72
263268001001,4,1198,34,109,114,13,321
263652001001,19,823,56,252,262,20,521
265252001001,10,259,88,324,29,48,371
257100001001,10,1212,34,212,266,35,344
257164001001,7,319,0,71,49,35,83
257740001001,11,475,94,280,94,50,292
262796001001,14,189,56,24,191,50,150
263052001001,8,445,18,197,207,20,32
263948001001,15,238,28,199,209,29,350
264140001001,15,1357,34,93,95,16,406
264204001001,15,1606,34,212,221,5,143
264332001001,15,492,20,289,21,20,615
266380001001,2,607,20,263,303,46,439
258060001001,7,418,82,279,210,20,468
258188001001,23,1618,29,113,266,13,185
258252001001,23,371,82,161,125,50,278
258636001001,1,1432,110,3,97,35,603
258828001001,25,1039,11,273,310,11,201
258956001001,1,103,74,294,202,20,166
259084001001,1,288,34,109,114,3,475
260556001001,18,1138,20,110,26,20,318
262348001001,13,206,20,165,173,54,248
262604001001,13,1150,20,262,303,20,323
264716001001,10,379,20,189,133,20,429
266188001001,17,1554,20,16,278,33,439
260044001001,8,47,20,75,256,1,395
261132001001,14,104,34,24,23,20,200
261196001001,14,1344,34,160,178,21,391
261388001001,23,325,57,265,62,59,509
261452001001,23,1308,20,190,305,20,176
263180001001,20,263,81,324,345,20,225
263692001001,15,874,18,165,165,35,192
263820001001,10,1604,21,100,1,13,643
265292001001,10,1279,34,170,324,20,444
265420001001,4,932,115,191,202,20,35
265548001001,22,78,42,15,125,20,524
257527001001,20,643,34,109,114,20,475
257783001001,16,67,123,92,94,50,277
259255001001,13,1451,41,60,140,50,349
259639001001,23,1160,118,33,90,35,83
259703001001,23,756,110,182,192,11,32
261879001001,11,450,117,92,94,42,388
262711001001,5,738,34,24,178,20,294
262839001001,14,1606,34,188,221,13,143
263927001001,15,395,20,142,148,11,205
264055001001,6,680,20,147,153,20,440
264183001001,15,780,20,83,346,20,148
264311001001,22,862,34,212,221,19,262
266359001001,1,900,20,263,303,20,443
258039001001,4,1261,21,207,216,13,643
258103001001,7,409,44,89,226,20,553
258167001001,23,150,28,315,35,20,613
258615001001,20,36,34,212,221,21,249
258743001001,12,1080,34,109,114,20,648
258871001001,0,217,42,212,221,49,162
260471001001,23,1115,34,193,114,13,143
260599001001,18,1138,20,203,212,47,318
262263001001,25,1388,20,135,141,20,105
265719001001,19,1301,98,58,59,20,528
266423001001,20,1170,20,219,118,33,100
266679001001,17,1378,20,176,71,33,467
257655001001,10,802,82,202,211,35,241
257719001001,2,45,42,212,221,20,87
257847001001,24,818,20,263,303,20,650
261047001001,14,800,37,155,178,44,338
261367001001,23,329,57,265,174,50,260
261431001001,23,21,20,265,275,46,383
261815001001,13,1179,34,102,277,20,200
263159001001,12,254,34,36,345,20,406
263543001001,4,1326,34,37,39,41,362
263735001001,15,1159,20,70,303,20,615
263799001001,20,1262,34,12,9,20,156
263863001001,10,1036,42,261,216,20,151
265335001001,18,1586,82,282,82,20,605
265463001001,21,642,20,15,64,20,318
265591001001,21,896,115,212,221,44,2
257169001001,7,261,108,265,196,50,54
261009001001,23,498,29,189,114,20,370
262737001001,14,109,20,24,172,20,64
262865001001,14,189,56,283,57,20,521
258129001001,23,1324,81,310,88,63,371
258257001001,8,91,42,92,94,20,93
258641001001,1,345,34,212,221,18,101
258705001001,3,625,20,145,151,20,318
258769001001,1,298,83,324,94,57,446
260497001001,19,133,26,222,232,50,441
260561001001,18,513,42,239,349,20,66
262225001001,13,1421,81,122,43,50,228
262289001001,13,1051,20,8,232,20,514
262417001001,13,1530,98,182,226,20,364
265745001001,19,1106,28,282,293,61,370
266321001001,2,1150,20,263,313,20,323
266705001001,17,1378,20,240,197,20,205
257297001001,23,329,57,210,288,32,283
257361001001,23,674,81,87,88,55,371
257809001001,7,1474,42,154,275,50,240
257873001001,15,909,20,211,316,20,512
258449001001,23,408,82,149,155,50,31
261137001001,14,410,115,24,320,20,496
262033001001,19,325,57,277,288,50,451
262161001001,23,326,57,277,316,50,41
263185001001,11,1257,34,109,114,33,354
263313001001,18,125,39,157,349,50,232
265233001001,10,513,20,68,151,20,615
265361001001,18,125,26,110,57,50,232
265553001001,21,1086,20,212,213,20,514
257558001001,14,625,20,301,298,20,318
257750001001,11,84,42,92,87,20,98
259542001001,6,607,20,263,303,20,361
261910001001,5,1473,34,92,94,20,47
262870001001,14,254,34,43,74,13,321
263894001001,15,183,20,134,350,20,650
257238001001,25,607,20,263,172,20,229
258006001001,25,678,82,281,210,20,247
258070001001,7,1219,28,297,124,20,350
258262001001,23,781,34,52,311,20,475
258454001001,1,862,34,271,97,37,319
258646001001,1,1115,34,267,114,20,596
258710001001,13,93,20,220,125,33,516
258966001001,1,1290,34,109,98,20,53
259030001001,4,848,20,328,151,33,239
259158001001,17,1127,19,289,304,11,136
262294001001,19,1105,66,38,40,28,647
264918001001,23,1484,110,103,107,35,141
265686001001,25,678,82,201,210,10,318
257430001001,8,47,20,92,94,14,176
260182001001,8,47,20,104,119,33,467
261142001001,14,862,34,24,221,29,262
261398001001,23,23,57,265,158,50,227
261782001001,18,819,20,190,200,20,318
263190001001,10,1115,34,115,114,20,444
263510001001,20,760,115,12,9,20,619
263702001001,15,1037,18,261,272,4,141
259690001001,23,374,18,261,123,20,524
260970001001,23,329,57,12,288,42,144
264298001001,21,424,82,280,291,50,43
258154001001,23,220,42,233,96,4,87
258538001001,22,1086,115,289,304,20,514
258794001001,1,1576,34,271,338,20,517
259050001001,2,963,34,109,114,20,541
260266001001,8,606,20,64,126,20,250
260586001001,18,312,110,282,90,13,534
262250001001,13,1469,34,163,4,13,321
262442001001,13,554,34,10,11,60,499
264554001001,20,176,57,261,245,50,210
264682001001,14,303,18,197,207,35,624
264938001001,13,1128,28,214,224,46,604
260458001001,23,125,26,328,309,50,232
266602001001,19,1378,20,176,185,20,373
257066001001,17,498,0,265,199,35,83
257962001001,10,1337,110,33,341,35,279
259754001001,10,160,55,14,49,50,556
261098001001,14,1281,26,212,221,21,84
261354001001,23,329,57,265,288,43,184
261482001001,23,614,20,168,106,16,470
262122001001,23,717,42,256,199,49,162
263210001001,5,862,34,170,178,37,319
263466001001,15,463,20,139,3,20,397
263786001001,15,72,116,233,159,20,115
265258001001,10,1080,34,109,114,0,475
265322001001,18,375,34,163,114,13,143
265386001001,21,298,115,233,96,26,105
265642001001,21,307,115,62,202,20,35
266218001001,20,1489,20,118,118,33,516
257524001001,14,1211,21,170,230,20,145
257588001001,14,862,34,170,178,35,262
257780001001,24,1371,19,234,94,11,136
259252001001,13,912,20,285,296,38,281
259700001001,23,1353,34,182,182,13,72
262772001001,20,466,34,24,221,20,406
262964001001,12,489,42,187,319,20,93
264308001001,14,1535,112,165,173,0,215
264500001001,10,501,42,157,145,50,296
258100001001,7,1115,110,177,114,20,285
258164001001,23,442,42,92,110,20,93
258292001001,23,1129,81,44,67,48,371
258676001001,13,757,15,269,309,36,33
259124001001,1,773,34,109,106,13,321
260532001001,10,539,26,219,229,11,84
260596001001,18,1138,20,118,151,20,318
262644001001,13,1228,95,37,188,20,69
264948001001,4,478,34,165,173,20,200
265652001001,4,668,34,109,114,13,321
265716001001,3,1391,100,324,113,63,96
265780001001,7,1290,34,109,114,10,156
257204001001,20,145,34,265,275,20,200
257716001001,8,577,18,181,191,20,32
260148001001,23,1238,82,169,177,35,43
261428001001,23,1144,114,304,275,50,413
261556001001,19,1322,42,261,272,20,66
262068001001,4,646,20,265,219,20,615
263220001001,10,748,58,312,41,20,93
263604001001,10,1126,21,115,121,13,643
263668001001,15,1441,42,157,165,0,296
264628001001,13,178,2,274,285,30,649
265204001001,22,1294,21,328,349,13,643
265396001001,21,1249,126,179,333,35,102
257469001001,14,1157,34,270,221,33,519
257533001001,14,248,20,288,249,33,377
259581001001,22,1593,26,100,112,50,61
259645001001,23,879,110,182,192,50,624
262781001001,14,1216,34,24,114,5,524
262845001001,14,1106,34,24,221,13,143
262909001001,14,52,42,24,110,50,369
264253001001,15,352,85,234,104,11,11
258045001001,4,254,20,74,74,20,265
258237001001,23,64,126,242,61,52,308
258301001001,1,1510,20,124,319,50,94
258749001001,0,345,34,212,221,20,97
259069001001,1,1114,34,85,114,33,354
265661001001,22,643,34,109,114,13,143
