PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
124861,18,214,1660,1842,2175,2531,2739
125181,15,65,1691,2007,2348,2531,2616
125501,15,1238,1688,2007,2348,2516,2889
125565,15,605,1682,1804,2137,2501,2895
126845,21,1506,1769,2007,2348,2501,2803
127165,2,1304,1674,2058,2430,2501,2988
123773,13,538,1688,2104,2454,2494,2583
123837,13,1116,1674,1978,2320,2501,3180
125757,24,1227,1724,1887,2221,2481,3091
126461,14,372,1674,1819,2305,2501,2948
127037,20,843,1674,1908,2245,2514,2640
118205,13,1354,1665,1850,2183,2492,2746
120509,13,1303,1674,2095,2445,2501,2843
120573,13,544,1674,2080,2423,2501,2575
120637,13,747,1674,2095,2445,2501,2863
122173,23,355,1711,2072,2415,2531,2716
122365,1,227,1688,2074,2417,2514,3064
123133,23,404,1672,1898,2234,2516,3077
123709,22,811,1674,2058,2430,2501,2774
124413,23,868,1674,2018,2360,2501,3160
124477,10,795,1674,1908,2245,2501,2712
125053,6,325,1688,1852,2185,2494,2617
117613,23,860,1674,2069,2412,2501,2699
117677,23,351,1711,2060,2415,2531,2618
117933,23,847,1674,1846,2269,2501,2622
117997,23,355,1711,2060,2415,2531,2668
118061,16,258,1688,2060,2152,2501,3020
119021,23,571,1674,2022,2420,2501,2949
119085,10,803,1696,2056,2399,2531,2636
119469,23,1348,1682,1804,2137,2529,2678
120237,16,581,1672,2056,2399,2531,2596
121581,10,248,1735,1810,2260,2529,2728
121837,10,1620,1688,1904,2241,2494,2866
121965,16,275,1674,2056,2399,2497,3015
122029,15,696,1674,2015,2358,2501,2664
122413,23,1348,1696,2056,2399,2501,2611
123245,0,624,1711,2060,2415,2531,2668
124333,23,756,1688,1964,2304,2501,3020
124909,18,167,1780,1973,2328,2516,2589
124973,14,274,1674,1974,2426,2531,2922
125229,15,99,1682,2028,2223,2494,2700
125293,15,99,1682,2028,2223,2494,2723
126765,21,1639,1737,1986,2329,2531,2929
118317,15,1390,1688,1964,2304,2494,2688
122605,16,190,1741,2054,2397,2501,2574
123757,13,701,1674,1958,2297,2501,2637
126317,14,1506,1769,1819,2348,2501,2545
127661,14,173,1696,1819,2436,2501,2632
118509,1,333,1769,1986,2329,2501,2580
118573,1,888,1688,2066,2410,2514,3064
119149,14,1041,1688,1974,2359,2494,2688
120429,9,927,1674,2119,2472,2497,2969
120557,13,521,1674,1985,2327,2501,2949
120621,13,775,1674,2040,2381,2501,3059
120685,13,373,1680,2008,2349,2531,2629
120749,13,1127,1682,1807,2136,2496,3183
120813,13,1572,1780,2110,2460,2501,2575
122285,1,1435,1738,1986,2329,2501,2769
122349,1,284,1715,2008,2349,2501,2643
122797,25,704,1736,1996,2337,2501,2706
123565,1,271,1688,1986,2329,2494,2866
124525,10,440,1674,2056,2399,2501,2974
124653,14,1141,1688,1904,2241,2494,2866
125869,13,228,1665,1900,2237,2492,2746
126189,13,770,1674,1795,2141,2501,2651
117605,23,743,1672,2060,2326,2516,3169
118949,8,73,1674,2035,2254,2505,2954
119077,10,1348,1696,2056,2399,2501,2611
119717,18,205,1711,2010,2352,2531,2586
119845,15,101,1735,1854,2187,2501,2770
120869,13,1406,1760,1819,2150,2531,2720
121381,8,73,1674,2035,2254,2534,2908
121573,10,866,1674,1911,2247,2531,2629
121701,10,189,1685,2106,2456,2501,2732
121893,12,318,1720,1919,2257,2501,2662
123301,16,483,1674,2060,2171,2501,2898
124069,10,772,1688,1952,2292,2494,2617
124837,18,312,1688,1904,2241,2494,2866
127397,17,1404,1674,2035,2254,2514,2882
118245,15,873,1674,1939,2277,2501,2868
120997,11,374,1714,1887,2221,2531,2563
123813,13,750,1674,2040,2381,2534,2653
126373,14,1622,1769,1819,2348,2501,2935
126501,14,240,1738,1819,2447,2501,2580
127077,17,1580,1674,1811,2235,2501,2783
127653,14,513,1769,1819,2348,2501,2580
118501,1,738,1688,1815,2147,2494,2617
120549,13,650,1674,1930,2268,2514,2874
122149,16,1430,1768,2060,2402,2531,2820
122341,1,1603,1688,2008,2349,2501,3193
122853,3,1154,1736,1997,2338,2501,2987
123045,23,900,1672,1952,2292,2516,2737
123109,23,62,1688,1810,2252,2501,3020
123493,1,312,1688,1904,2241,2501,3100
123557,1,1211,1661,2008,2349,2531,2666
124517,10,1396,1672,1828,2160,2516,2743
124709,10,90,1780,1965,2305,2516,2731
124773,18,1608,1781,1886,2220,2496,3130
126117,13,1183,1688,1856,2188,2483,2789
126629,13,1338,1688,1930,2268,2494,2688
126949,20,414,1769,1874,2210,2501,2756
117701,23,438,1711,2060,2415,2511,2633
118149,16,419,1764,1914,2250,2516,3077
118853,8,73,1674,2035,2204,2514,3120
118981,8,73,1769,1899,2467,2514,2876
119109,23,1636,1698,1908,2245,2501,2796
119557,10,788,1675,1890,2226,2494,3188
119621,10,168,1735,2009,2351,2529,2728
119877,15,1124,1674,1869,2201,2501,2939
120261,16,614,1675,2056,2399,2527,2768
120901,13,1267,1674,2058,2430,2501,2774
121413,23,772,1688,1952,2292,2483,2789
121733,18,1233,1674,2096,2446,2501,2863
121925,10,142,1698,1973,2314,2501,2705
123269,0,570,1683,2060,2402,2501,2915
123973,2,741,1674,2058,2430,2501,2580
124293,23,389,1688,1964,2304,2501,3069
125317,15,571,1674,2077,2420,2501,2795
125637,16,918,1674,1831,2165,2514,2984
126789,21,248,1735,1810,2252,2529,2916
117829,19,1418,1674,1869,2201,2501,2871
120965,11,235,1696,1887,2221,2501,2943
125765,11,38,1669,1843,2176,2501,2578
126405,14,278,1688,1819,2356,2501,2745
126533,14,271,1688,1819,2348,2494,2866
127621,14,67,1688,1819,2304,2501,3141
119237,10,929,1665,1864,2311,2492,2746
120325,3,1141,1688,1904,2241,2501,2598
122309,1,252,1738,2008,2336,2501,2711
122373,1,1019,1688,1986,2329,2534,3032
122693,0,1151,1696,1837,2171,2501,2670
124677,10,929,1665,1970,2311,2492,2746
124741,10,339,1735,2045,2386,2529,2916
125957,13,738,1688,2008,2349,2502,2794
126661,13,545,1752,1828,2160,2501,3196
117743,16,135,1674,1843,2201,2501,2585
117935,23,516,1682,1846,2233,2501,2626
118063,16,1479,1672,2060,2455,2516,2722
119023,23,571,1674,2022,2420,2501,3195
119727,18,1329,1781,1864,2220,2499,3197
120047,15,883,1674,2030,2370,2501,2721
120879,13,784,1736,1819,2150,2511,2857
121199,20,608,1674,1908,2245,2501,2988
121455,8,386,1688,1885,2218,2501,2592
121839,10,1016,1688,1904,2241,2501,2745
122031,15,1131,1696,1833,2167,2501,3089
122095,15,915,1688,1828,2160,2494,2612
122479,23,1042,1674,1962,2303,2501,2585
122991,22,767,1674,2058,2430,2501,2774
123247,0,624,1711,2060,2415,2511,2633
123311,16,219,1674,2060,2402,2501,2713
124335,23,67,1688,1964,2304,2501,3020
124399,8,73,1674,1899,2347,2517,2875
124911,18,892,1674,2077,2420,2501,2580
124975,14,1258,1688,1974,2385,2494,2866
125295,15,1264,1736,1810,2252,2531,2588
125551,15,711,1688,1952,2292,2483,2789
126767,21,106,1737,1986,2329,2531,2929
127151,2,1255,1674,2058,2430,2514,2977
118255,15,1383,1672,2095,2445,2516,2686
125743,24,409,1665,1887,2221,2492,2746
126447,14,1454,1688,1819,2305,2501,3020
126511,14,384,1780,1819,2348,2533,2853
118575,1,100,1738,1986,2329,2501,2733
119151,14,1648,1688,1974,2241,2494,2688
119215,10,1016,1688,1904,2241,2494,2866
120303,3,327,1674,1869,2201,2501,2750
120495,13,641,1674,2040,2381,2501,2810
120559,13,552,1674,1985,2327,2541,2780
120815,13,268,1674,2028,2223,2501,2575
122799,25,312,1688,1904,2241,2501,2745
122863,3,1120,1688,1914,2250,2494,2866
123055,23,1363,1688,2111,2462,2494,2688
123567,1,371,1764,2008,2349,2516,2646
124527,10,269,1688,1960,2300,2494,2688
125999,13,457,1752,1920,2258,2501,2909
117965,23,1132,1720,1915,2253,2501,3069
118861,23,827,1674,1908,2248,2514,2640
118925,23,1303,1674,1962,2303,2501,2843
120909,13,844,1674,2058,2430,2501,2871
121421,23,373,1712,2007,2348,2501,2638
121933,18,188,1792,1973,2314,2481,2635
122125,15,406,1736,1997,2338,2501,3084
123277,0,1170,1768,2060,2402,2538,3117
124237,8,73,1769,2005,2347,2514,2876
124877,18,1190,1674,2096,2446,2531,2639
125261,15,1040,1674,1898,2234,2501,2906
125645,16,509,1735,2056,2292,2501,2770
117837,19,1241,1736,1997,2338,2501,2786
121037,9,987,1688,2054,2348,2501,2745
126285,14,278,1688,1819,2356,2494,2583
127629,14,1568,1738,1819,2329,2501,2656
118541,1,59,1738,1986,2329,2501,2945
118605,1,64,1738,2008,2349,2501,2945
118669,1,241,1738,2008,2349,2501,2656
119245,10,705,1735,2094,2444,2494,3093
119373,23,780,1696,1837,2171,2531,2914
122317,1,371,1688,2008,2349,2483,2789
123021,23,827,1674,1912,2248,2514,2640
123085,23,888,1688,2007,2348,2514,3064
123661,1,125,1769,2008,2349,2501,2711
123725,22,1267,1674,2058,2430,2501,3040
124813,18,1464,1674,1940,2278,2520,2793
126029,13,514,1674,1831,2165,2501,3029
117603,23,881,1674,2060,2326,2501,2863
117923,23,1348,1675,1846,2399,2494,3188
118115,23,49,1711,2072,2415,2531,3039
118947,8,73,1674,1899,2221,2501,3109
119267,10,56,1696,2106,2456,2531,2636
119587,10,1644,1684,1908,2245,2488,3129
120035,15,1419,1674,1985,2327,2534,3078
120227,16,870,1675,2058,2430,2527,2768
121443,23,72,1682,2014,2356,2501,3191
121699,8,343,1698,2020,2361,2501,2766
121891,12,1295,1688,2119,2472,2501,2951
122019,15,492,1688,2007,2348,2501,2951
123235,0,624,1711,2060,2415,2531,3011
125283,15,1022,1695,1819,2150,2531,2894
126819,21,129,1674,2007,2348,2534,2669
117795,7,137,1674,2077,2420,2501,2585
118371,16,1348,1685,2056,2399,2501,2624
120995,11,97,1688,1887,2221,2534,3062
118499,1,1600,1674,1985,2327,2501,2622
119139,10,52,1667,1843,2176,2531,2671
119203,10,1486,1697,1904,2241,2501,3132
120419,7,435,1698,2077,2420,2501,3098
120483,13,521,1674,1985,2327,2501,3029
120739,13,329,1672,1992,2334,2501,2715
120803,13,373,1680,1965,2305,2531,2629
122339,1,218,1769,2008,2349,2501,2935
122851,3,1445,1674,2077,2420,2501,2939
122915,7,1140,1688,1904,2241,2501,2989
123107,23,465,1712,1854,2187,2501,2638
123491,1,227,1688,2074,2417,2501,3193
124579,22,844,1674,2058,2430,2501,2774
124643,14,819,1685,1940,2278,2501,2911
125667,16,1391,1672,2056,2245,2501,2577
117610,23,917,1674,2060,2171,2501,3059
117930,23,1379,1688,1846,2462,2494,2617
117994,23,355,1711,2060,2415,2511,2710
118058,16,864,1674,2060,2326,2501,2898
118122,23,375,1768,2060,2402,2538,2958
118890,23,1517,1674,2028,2223,2497,2884
119018,23,1029,1674,2077,2420,2501,2795
119466,23,1457,1683,1908,2245,2501,2915
119722,18,318,1720,1940,2332,2501,3069
119850,15,176,1682,2110,2460,2494,2700
120170,15,813,1739,1807,2136,2501,2663
121258,17,1404,1714,2035,2254,2514,2672
121962,16,1333,1675,2056,2399,2514,3143
122026,15,566,1674,1946,2284,2497,3015
123242,0,624,1711,2060,2415,2489,2854
124330,23,738,1688,2028,2223,2494,2617
125418,10,488,1690,1843,2176,2531,3094
125610,15,510,1674,2058,2430,2514,2984
126762,21,1645,1769,1986,2329,2534,2669
127466,22,552,1674,1985,2327,2501,2906
123818,13,1297,1674,1835,2169,2501,2622
125738,11,235,1688,1887,2221,2494,2688
118186,13,68,1670,1815,2147,2531,2765
118570,1,241,1738,2028,2223,2501,2711
120298,3,401,1688,1904,2241,2501,3020
120362,25,667,1736,1997,2338,2501,2792
120810,13,235,1764,1986,2329,2516,2731
122858,3,238,1688,1904,2241,2501,2951
123050,23,201,1691,2105,2455,2501,2758
123690,9,371,1688,2007,2348,2501,2745
124650,14,401,1688,1904,2241,2501,3020
126250,13,659,1674,2058,2430,2501,3040
126570,13,683,1674,2040,2381,2534,2908
117912,23,1644,1672,1846,2245,2516,2737
118104,23,49,1711,2072,2415,2511,2835
119896,15,846,1674,1937,2275,2501,2863
119960,15,606,1674,1878,2212,2501,2972
120216,16,839,1688,1807,2136,2501,2745
121752,18,1305,1688,1973,2305,2514,3044
121816,10,267,1696,1965,2305,2531,2914
122072,15,900,1672,1952,2292,2516,2737
122456,23,1517,1674,2028,2368,2497,2884
123160,0,1151,1696,1837,2171,2531,2841
123224,0,204,1711,2060,2415,2489,3009
123992,23,630,1674,2058,2430,2501,2863
124376,8,73,1674,1899,2221,2517,2875
124824,18,1029,1674,2077,2420,2514,2782
124888,18,721,1680,2096,2278,2531,2629
124952,12,1131,1675,1833,2167,2494,3188
125272,15,167,1780,1901,2238,2516,2731
125400,23,342,1734,1843,2176,2501,2797
125592,15,658,1674,2056,2399,2501,2585
120984,11,77,1737,1887,2221,2531,2929
126360,14,1120,1688,1819,2250,2494,2688
126424,14,1501,1654,1819,2329,2516,2628
126488,14,1502,1711,1819,2348,2528,2559
119128,10,331,1749,2106,2456,2501,2614
119320,5,169,1711,2072,2415,2531,2791
119384,23,1170,1674,1806,2140,2501,2699
120408,7,312,1764,1904,2241,2518,2856
120728,13,816,1674,1908,2245,2501,2575
122264,1,312,1764,1904,2241,2516,3166
122712,0,425,1674,1837,2171,2501,2949
122968,19,1381,1688,1904,2241,2483,2907
123096,23,498,1688,2007,2348,2501,2951
123416,1,121,1700,1814,2146,2501,3116
123608,1,1560,1674,2008,2349,2501,2918
125080,6,442,1672,1965,2305,2501,2715
126040,13,654,1674,1911,2247,2514,3120
127576,22,552,1674,1985,2327,2501,2886
117607,23,672,1674,2060,2171,2501,3160
117991,23,355,1711,2060,2415,2511,2835
119655,10,60,1708,2014,2356,2539,3008
120231,16,245,1696,2056,2399,2501,3089
121511,10,1127,1682,1807,2136,2501,3158
121575,10,442,1672,2007,2133,2501,2715
122471,23,176,1682,2110,2460,2494,2555
123175,0,351,1711,2060,2415,2492,3026
123239,0,624,1711,2060,2415,2523,3038
123943,2,633,1674,2058,2430,2501,2868
124327,23,649,1764,2058,2430,2501,2692
124391,8,325,1688,1899,2185,2501,3020
125223,15,1195,1674,1869,2201,2514,3061
125671,16,547,1735,1933,2271,2529,2916
126439,14,1528,1696,1819,2417,2501,2831
127079,17,1580,1674,1811,2235,2501,2949
118567,1,1568,1738,1986,2329,2501,2769
120359,25,704,1735,1855,2309,2501,2792
122279,1,1422,1674,1964,2304,2501,2863
122791,25,439,1674,2077,2420,2501,2971
122855,3,1327,1752,1853,2186,2525,2775
123111,23,738,1688,1810,2252,2494,2617
123495,1,1422,1769,2008,2349,2501,2568
123623,1,1112,1674,2008,2349,2534,2669
124647,14,477,1675,1845,2178,2527,2768
117753,23,695,1674,2060,2326,2501,2699
118969,8,386,1688,1899,2218,2501,3020
119545,10,584,1675,1952,2292,2514,3143
120057,15,51,1785,1976,2318,2501,2667
120185,15,575,1674,2032,2374,2534,3078
122425,23,812,1688,2105,2455,2494,2617
123001,22,1267,1674,2058,2430,2501,2708
123257,0,855,1711,2060,2415,2523,2860
124089,10,1596,1685,1962,2303,2501,2624
124345,23,1454,1688,1964,2304,2483,2789
124921,18,651,1674,2096,2278,2501,2863
125625,15,696,1674,2015,2358,2534,3078
126777,21,118,1714,1986,2329,2531,2563
127161,2,926,1674,2058,2430,2501,2988
123769,13,1280,1688,1800,2132,2494,2688
125753,24,657,1780,1887,2221,2533,2853
127033,20,563,1674,1908,2245,2514,2874
118457,1,297,1674,2096,2446,2501,2712
120441,13,225,1674,2104,2454,2514,2605
122361,1,364,1737,2064,2436,2538,2630
122873,3,1132,1720,1981,2323,2501,2749
123065,23,135,1674,1869,2201,2501,2585
123129,23,1024,1700,1962,2303,2501,3116
123449,1,62,1688,2008,2349,2483,2907
123513,1,235,1688,1986,2329,2501,2675
123577,1,1305,1688,2008,2349,2534,3062
123641,1,1141,1688,1904,2241,2494,2583
124537,10,612,1696,1890,2226,2531,2914
124665,10,565,1712,2014,2356,2501,2638
124729,10,1567,1688,2096,2446,2483,2907
125113,6,1305,1688,1987,2404,2534,3062
126265,13,1138,1688,2097,2447,2501,2701
126649,13,528,1674,1985,2327,2501,3029
126713,13,455,1674,1985,2327,2514,2990
117640,5,607,1669,2060,2402,2501,2578
117704,23,438,1711,2060,2415,2528,2559
117960,23,796,1674,1846,2348,2534,2669
118088,23,355,1711,2072,2415,2513,2828
118920,23,755,1674,1908,2277,2501,3029
121416,23,1379,1688,1995,2462,2494,2617
121864,10,1120,1688,1914,2250,2494,2866
122504,16,101,1735,2054,2187,2501,2770
123208,0,49,1711,2060,2415,2531,3170
124232,8,73,1769,1887,2221,2514,2876
124872,18,1004,1688,1965,2305,2494,2583
125000,18,139,1674,2077,2420,2501,2863
125192,15,742,1701,1964,2304,2501,3196
125320,15,1128,1672,1897,2233,2516,2737
125448,10,204,1730,2106,2456,2531,2757
125512,15,1524,1682,1807,2136,2529,3125
117768,3,403,1674,2119,2472,2501,2949
117832,19,1314,1688,1904,2241,2501,2592
118344,16,1288,1688,1807,2136,2501,2701
118408,11,715,1698,1843,2176,2501,2685
119304,8,661,1674,2040,2381,2501,2750
126536,14,227,1688,1819,2417,2514,3064
127624,14,389,1688,1819,2304,2501,2745
118536,1,610,1764,1986,2329,2501,2830
119176,18,1565,1688,1840,2385,2501,2951
120328,3,1141,1688,1904,2241,2501,3069
120520,13,842,1674,1956,2296,2501,3029
120648,13,198,1674,2030,2370,2501,2575
120776,13,914,1685,2058,2430,2501,2624
122248,1,1283,1688,1904,2241,2514,3044
122696,0,1151,1672,1837,2171,2501,2577
122824,25,238,1688,1904,2241,2501,2951
122952,9,707,1701,2118,2471,2501,3196
123080,23,1622,1769,2007,2348,2501,2545
125960,13,888,1764,1986,2329,2516,3131
126216,13,1127,1672,1807,2136,2516,2743
117705,23,438,1711,2060,2415,2523,2689
117961,23,1513,1674,1846,2348,2534,2669
118793,23,465,1712,1964,2304,2501,2638
118921,23,1515,1674,1908,2245,2501,2622
118985,8,73,1674,1899,2467,2517,2875
119689,18,167,1780,1973,2328,2516,2731
120009,15,456,1674,1869,2201,2501,3195
121865,14,645,1735,1974,2178,2494,2890
122057,15,806,1674,1878,2212,2501,3040
123145,0,924,1672,2073,2416,2516,2686
123273,0,1170,1674,2060,2402,2501,2699
124041,10,654,1674,1911,2247,2514,3120
124233,8,73,1674,1887,2221,2517,2875
125449,10,734,1686,1843,2176,2531,3142
126793,21,1572,1780,2110,2460,2516,2589
118409,11,734,1695,1843,2176,2531,2894
120969,11,106,1737,1887,2221,2531,2929
121033,9,401,1688,2054,2241,2501,2951
122569,16,888,1688,1836,2468,2500,2807
123785,13,504,1688,2104,2454,2501,2745
125705,11,744,1691,1887,2221,2531,2616
126537,14,166,1688,1819,2150,2514,3064
118665,1,259,1738,2008,2349,2501,2658
119369,23,486,1672,1837,2171,2501,3069
120265,19,327,1674,1869,2201,2501,2939
122249,1,1140,1688,1904,2241,2501,2989
122377,1,208,1727,1819,2150,2516,2852
122697,0,780,1672,1837,2171,2501,2577
126153,13,451,1682,2028,2223,2529,2678
117909,23,755,1674,1846,2277,2501,3029
117973,23,351,1711,2060,2415,2511,3027
118101,23,49,1711,2072,2415,2531,3037
118421,7,860,1674,2069,2412,2501,2699
119957,15,723,1696,2012,2354,2482,2738
120213,16,754,1755,1807,2136,2538,3117
121429,23,88,1712,1810,2252,2501,2638
121749,18,1608,1781,1864,2220,2496,3130
124885,18,298,1688,1973,2305,2501,2701
124949,18,515,1688,1905,2242,2501,3020
125269,15,686,1674,1946,2284,2501,2906
125653,16,1516,1764,2056,2430,2501,2802
121493,7,1170,1674,2069,2412,2501,2699
125717,11,284,1696,1887,2221,2501,2632
126357,14,882,1680,1819,2329,2531,2629
118549,1,1283,1688,1904,2241,2494,2583
118613,1,1508,1674,2096,2446,2514,2784
119317,5,169,1711,2072,2415,2531,2805
120405,7,1283,1688,1904,2241,2514,2899
120469,13,545,1701,1828,2160,2501,3196
122197,23,931,1674,1869,2201,2501,2650
122709,0,405,1674,1837,2171,2501,2974
123093,23,756,1688,2007,2348,2501,3020
123477,1,1274,1764,1986,2329,2533,2976
124693,10,168,1736,2009,2351,2529,2916
126165,13,1552,1773,2121,2474,2501,3103
117706,23,438,1711,2060,2415,2511,2710
118090,23,355,1711,2072,2415,2531,2562
118986,8,73,1674,1899,2467,2501,3109
119690,18,167,1780,1973,2328,2516,3045
120010,15,98,1770,2028,2223,2501,2660
120906,13,510,1674,2058,2430,2501,3040
121610,23,1025,1674,2056,2136,2501,3160
121802,10,1154,1736,1997,2449,2501,3175
121866,14,135,1674,1974,2201,2514,3120
122058,15,806,1674,1878,2212,2501,2886
123274,0,425,1674,2060,2195,2501,2949
124298,23,359,1780,2054,2397,2516,2589
125578,15,873,1674,1939,2277,2501,3048
126794,21,368,1688,1810,2252,2501,3141
118282,15,1144,1672,1796,2127,2516,2743
118410,24,1023,1698,1843,2176,2534,2581
119306,8,661,1674,2040,2381,2541,2780
120970,11,1264,1736,1887,2221,2531,2588
125706,11,622,1688,1887,2221,2501,2592
126282,14,259,1738,1819,2348,2501,2658
126346,14,874,1769,1819,2446,2501,2580
118218,13,1653,1673,1819,2150,2492,2681
118666,1,1541,1769,2008,2349,2501,2935
120266,19,617,1674,1869,2201,2501,2585
120330,3,401,1688,1904,2241,2494,2688
122186,23,355,1711,2072,2415,2489,3021
122314,1,1560,1674,2008,2349,2514,2764
122890,3,1327,1752,1853,2186,2544,2641
123658,1,987,1688,2008,2349,2501,2745
124490,10,1644,1682,1908,2245,2531,2718
124618,12,704,1736,1855,2309,2501,2706
117755,23,1170,1674,2060,2402,2501,2699
118907,23,239,1696,1866,2408,2501,3089
120123,15,1644,1672,1908,2245,2516,2737
120187,15,235,1764,1820,2151,2506,2869
120955,13,1288,1688,1807,2136,2494,2866
121659,10,1350,1735,2105,2455,2529,2728
121723,18,394,1674,2045,2421,2501,2585
121915,10,339,1735,2045,2386,2494,2851
123003,22,446,1674,2058,2430,2501,2708
123195,0,49,1711,2060,2415,2531,2805
124155,10,591,1735,2105,2455,2494,3093
124283,8,73,1750,2035,2254,2501,2795
124347,23,1305,1688,1964,2304,2483,2789
124923,18,1464,1674,2096,2278,2501,2863
124987,14,1620,1688,1974,2241,2494,2617
125307,15,375,1696,2060,2402,2531,2636
125499,15,1454,1688,1964,2304,2501,3020
125563,15,711,1688,1952,2292,2501,2745
126779,21,399,1696,1943,2281,2531,2914
117819,7,139,1674,2077,2420,2534,2653
118267,15,1348,1682,1804,2137,2529,3184
119291,8,661,1674,2040,2381,2534,2908
118203,13,872,1672,1908,2245,2501,3069
118523,1,237,1738,2008,2349,2501,2656
120571,13,1363,1672,1828,2160,2516,2824
120315,3,1141,1764,1904,2241,2531,2846
120379,7,174,1682,2024,2364,2501,2895
122939,9,1445,1674,2077,2420,2501,2949
123067,23,1610,1672,2093,2443,2516,3077
123579,1,1316,1764,1904,2241,2501,2802
125051,6,1523,1764,1842,2175,2501,2830
117611,23,860,1674,1806,2140,2501,2699
117675,23,351,1711,2060,2415,2531,2567
117739,16,419,1764,1843,2250,2516,3077
117995,23,355,1711,2060,2415,2511,2633
119083,10,508,1654,2056,2399,2531,3081
119275,23,863,1698,2041,2139,2501,2796
120171,15,1348,1672,2056,2399,2516,2686
120875,13,79,1680,2008,2349,2501,2575
121195,20,658,1674,2056,2399,2514,2782
121771,10,1032,1674,2107,2457,2520,2850
122475,23,33,1698,2022,2362,2501,2796
123243,0,624,1711,2060,2415,2540,3042
123947,2,1304,1674,2058,2430,2501,3048
124075,10,1396,1764,1828,2160,2516,2743
124331,23,104,1696,1810,2252,2501,3069
124971,14,1041,1674,1974,2278,2531,2922
125355,15,1029,1674,1869,2201,2514,2782
127467,22,552,1674,1985,2327,2514,2874
118315,15,1478,1674,1942,2280,2501,2601
125739,11,712,1672,1887,2221,2521,2872
126379,14,1365,1674,1819,2304,2514,2640
126443,14,312,1688,1819,2241,2501,3020
127659,14,468,1675,1819,2348,2514,3143
118507,1,805,1674,1994,2336,2520,2850
119147,14,1140,1688,1974,2241,2501,2701
119211,10,318,1688,2123,2446,2494,2866
120363,25,669,1688,1904,2241,2494,2688
120683,13,79,1680,2008,2349,2531,2629
122923,7,126,1698,2078,2421,2501,3098
123627,1,129,1674,2008,2349,2534,2669
123691,9,1390,1688,2066,2410,2494,2688
125867,13,1297,1674,1835,2169,2501,2680
126571,13,750,1674,2040,2381,2534,2908
117939,23,117,1696,1846,2348,2501,2638
118899,23,389,1688,1964,2304,2501,2598
119987,15,99,1682,2028,2223,2529,2912
120115,15,411,1682,1804,2137,2538,3095
121459,8,1568,1738,1965,2305,2501,2979
121907,14,927,1674,2119,2472,2497,2969
122035,15,196,1764,1866,2408,2501,2830
122099,15,1590,1764,2058,2430,2501,3157
122419,23,581,1672,2056,2399,2501,2577
123187,0,355,1711,2060,2415,2511,2714
123251,0,624,1711,2060,2415,2511,2835
123315,16,426,1674,2060,2326,2501,2898
124339,23,807,1688,1964,2304,2501,2642
125171,15,190,1741,1819,2150,2501,2551
125491,15,58,1688,1964,2304,2501,2751
127155,2,1192,1674,2058,2430,2497,2969
118323,15,1133,1688,1964,2304,2483,2907
119283,8,661,1674,2040,2381,2514,2903
121011,24,458,1675,1887,2221,2514,3143
123827,13,1247,1688,2108,2458,2494,2688
126451,14,1270,1737,1819,2329,2538,2630
126515,14,655,1675,1819,2225,2514,2657
118515,1,235,1688,1986,2329,2501,3193
119155,14,369,1675,1974,2446,2527,2768
120435,9,1141,1688,1904,2241,2501,3020
122355,1,1408,1769,2008,2349,2501,2756
123507,1,1133,1682,2014,2356,2501,2806
123571,1,874,1674,1905,2242,2514,2784
123635,1,888,1688,1986,2329,2516,2864
124531,10,66,1672,1872,2206,2501,2715
124723,10,312,1688,1904,2241,2494,2866
125107,6,713,1688,1899,2388,2494,2617
125875,13,1498,1701,2077,2420,2501,2909
125939,13,800,1665,1970,2311,2501,2549
126259,13,916,1764,1965,2305,2516,2674
117692,23,438,1711,2060,2415,2523,2860
119868,15,1029,1674,2077,2420,2482,2940
120252,16,547,1735,1933,2271,2529,2728
121852,10,1620,1688,1904,2241,2501,3020
122044,15,575,1674,2032,2374,2501,2898
123004,22,844,1674,2058,2430,2501,2721
123196,0,49,1711,2060,2415,2531,3011
123260,0,855,1711,2060,2415,2489,3021
124348,23,1454,1688,1964,2304,2501,3069
124860,18,323,1665,1900,2237,2501,2549
124924,18,1464,1674,1940,2278,2501,2863
125500,15,298,1688,1964,2304,2501,3020
125564,15,1548,1688,2056,2399,2501,2701
127164,2,1389,1674,2058,2430,2501,2988
118268,15,1363,1688,1828,2160,2483,2907
127036,20,853,1674,1908,2245,2514,2640
118460,1,243,1696,1986,2329,2531,2821
120508,13,1626,1688,2095,2445,2494,2688
122172,23,355,1711,2072,2415,2523,2689
122364,1,590,1688,2074,2417,2501,3047
123132,23,62,1688,1815,2147,2501,3020
124412,23,868,1674,1826,2158,2501,3160
125052,6,713,1688,1852,2185,2494,2617
117684,23,351,1711,2060,2415,2531,2716
117748,23,879,1768,2060,2326,2501,3059
117940,23,370,1769,1846,2223,2529,3167
118004,23,355,1711,2060,2415,2528,2559
119540,10,587,1672,1952,2292,2501,2577
119860,15,1029,1674,1869,2201,2501,3195
120244,16,1348,1696,2056,2399,2501,2696
120948,13,1115,1703,1974,2315,2501,3107
121524,10,932,1674,1908,2245,2534,2669
121588,10,1609,1672,2007,2348,2516,2824
123188,0,355,1711,2060,2415,2523,2860
123956,2,633,1674,2058,2430,2501,2664
124148,10,1603,1688,2007,2348,2494,2583
124852,18,890,1680,2039,2380,2531,2777
